2025-04-29 09:54:42.155 | INFO     | __main__:<module>:168 - [INFO] Arguments:
2025-04-29 09:54:50.812 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(30, 30), (16, 16), (25, 25), (26, 26), (22, 22), (28, 28), (2, 2), (6, 6), (31, 31), (11, 11), (15, 15)} | Text: the mcmahon killings or the mcmahon murders occurred on 24 march 1922 when six catholic civilians were shot dead at the home of the mcmahon family in belfast , northern ireland .
2025-04-29 09:54:50.822 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(8, 8), (17, 17), (62, 62), (31, 33), (57, 58), (54, 54), (25, 25), (29, 29), (63, 63), (26, 26), (39, 39), (10, 10), (42, 42), (6, 6), (50, 50), (51, 51), (36, 37), (24, 24)} | Text: the offensive , and in particular the degree of turkish involvement in it , has been widely attributed with the deportation of the native ethnic armenians of the town of kessab , who make up 70 % of its population , and has been compared with the past turkish killings of armenians during the hamidian massacres and armenian genocide .
2025-04-29 09:54:50.828 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(4, 4), (27, 27), (16, 16), (41, 43), (23, 26), (19, 20), (36, 36), (13, 13), (3, 3), (47, 47), (15, 15)} | Text: while a small proportion of the deaths appeared to have resulted from artillery and tank rounds used against taldou , the u . n . later announced that most of the massacre's victims had been ` ` summarily executed in two separate incidents'' .
2025-04-29 09:54:50.836 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(5, 5), (14, 14), (16, 16), (10, 10), (12, 12), (18, 18), (2, 2)} | Text: in england , 307 people were killed in the counties of lincolnshire , norfolk , suffolk and essex .
2025-04-29 09:54:50.839 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(5, 5), (3, 4), (7, 7), (13, 13), (10, 10), (19, 19), (12, 12), (21, 21), (18, 18), (2, 2), (15, 15)} | Text: the local darug people raided farms and murdered settlers until governor macquarie dispatched troops from the british army 46th regiment in 1816 .
2025-04-29 09:54:50.843 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(6, 6), (12, 12), (3, 3), (16, 16)} | Text: throughout the island , damage totaled $ 2 million ( 1987 usd ) and 10 people were killed .
2025-04-29 09:54:50.857 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(16, 16), (9, 9), (1, 1), (20, 20), (19, 19), (21, 21), (2, 2)} | Text: page committed suicide by shooting himself in the head after he was shot in the hip by a responding police officer .
2025-04-29 09:54:50.858 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(2, 2), (9, 9)} | Text: 18 people were killed when one of the terraces collapsed .
2025-04-29 09:54:50.866 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(5, 5), (14, 14), (16, 16), (34, 36), (23, 23), (11, 13), (8, 10), (22, 22), (47, 47), (19, 19), (51, 52), (55, 55), (48, 48), (37, 37), (50, 50), (56, 56), (40, 40)} | Text: the collapse of a section of the double-deck nimitz freeway in oakland was the site of the largest number of casualties for the event , but the collapse of man-made structures and other related accidents contributed to casualties occurring in san francisco , los altos , and santa cruz .
2025-04-29 09:54:50.868 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(8, 8), (9, 9), (12, 14), (6, 6), (11, 11)} | Text: they were forced into a small , narrow street in le chesnay and killed or captured .
2025-04-29 09:54:50.874 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(17, 17), (16, 16), (9, 9), (2, 2), (14, 15)} | Text: the clash resulted in one killed on each side and contributed to the worsening ethnic tensions .
2025-04-29 09:54:50.878 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(45, 45), (38, 38), (37, 37), (39, 42), (34, 34), (46, 46), (32, 33), (25, 25), (17, 19), (44, 44), (2, 3), (10, 10), (12, 12), (26, 29), (31, 31), (7, 8), (15, 15)} | Text: the farmville murders occurred in farmville , virginia in september , 2009 – the quadruple bludgeoning homicide of mark niederbrock , debra s . kelley , their daughter emma niederbrock and friend melanie wells .
2025-04-29 09:54:50.885 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(17, 17), (5, 5), (14, 14), (6, 8), (20, 20), (11, 11)} | Text: the attacks killed 38 elementary schoolchildren and six adults , and also injured at least 58 other people .
2025-04-29 09:54:50.889 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(5, 5), (2, 2)} | Text: the explosions killed 193 people and injured around 2 , 000 .
2025-04-29 09:54:50.892 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(4, 4), (8, 8), (5, 5), (16, 16), (26, 26), (19, 19), (3, 3), (2, 2), (17, 18)} | Text: the chinese middle schools riots were a series of riots that broke out in the chinese singaporean community in 1956 , resulting in 13 people killed and more than 100 injured .
2025-04-29 09:54:50.894 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(19, 19), (1, 1), (11, 11), (15, 15)} | Text: between 63 , 222 and 98 , 000 of these men were killed , missing , wounded in action , or captured .
2025-04-29 09:54:50.905 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(8, 8), (17, 17), (27, 27), (30, 32), (28, 28), (21, 21), (34, 34), (12, 14)} | Text: the massacre was one of the most serious outbreaks of anti-christian violence in egypt , and the worst since the murder of 21 coptic christians in kosheh in january 2000 .
2025-04-29 09:54:50.908 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(23, 23), (9, 9), (3, 3), (6, 6), (22, 22)} | Text: throughout the hurricane's path , 71 people are known to have been killed , 14 of whom were in saint lucia .
2025-04-29 09:54:50.922 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(14, 14), (23, 23), (7, 7), (16, 16), (36, 36), (58, 58), (20, 20), (61, 64), (35, 35), (13, 13), (19, 19), (59, 60), (43, 45), (56, 57), (48, 48), (6, 6), (46, 47), (22, 22)} | Text: it was reported that 35 isil militants had been killed in the first wave after footage from the fighter jets and unmanned aircraft were analysed , while the airstrikes in northern iraq were confirmed to have killed a high-ranking pkk militant and were alleged to have killed the pkk commander murat karayılan .
2025-04-29 09:54:50.928 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(17, 17), (1, 2), (3, 4), (43, 43), (54, 54), (37, 37), (42, 42), (59, 59), (34, 34), (52, 53), (5, 5), (23, 23), (9, 9), (58, 58), (49, 51), (10, 10), (18, 22), (12, 12), (6, 6), (46, 47), (30, 31), (24, 24)} | Text: azaria chantel loren chamberlain ( 11 june – 17 august 1980 ) was an australian two-month-old baby girl who was killed by a dingo on the night of 17 august 1980 , on a family camping trip to uluru ( also known as ayers rock ) in the northern territory .
2025-04-29 09:54:50.941 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(27, 27), (52, 52), (61, 61), (49, 49), (29, 29), (31, 32), (39, 39), (56, 57), (23, 25), (64, 64), (2, 2), (16, 18), (59, 59), (35, 37), (34, 34), (60, 60), (9, 9), (65, 65), (26, 26), (10, 10), (19, 19), (47, 47), (40, 40), (42, 42)} | Text: the genocide was carried out during and after world war i and implemented in two phases — the wholesale killing of the able-bodied male population through massacre and subjection of army conscripts to forced labour , followed by the deportation of women , children , the elderly , and the infirm on death marches leading to the syrian desert .
2025-04-29 09:54:50.943 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(23, 23), (5, 7), (2, 3), (12, 12), (21, 21)} | Text: the kidnappers murdered laporte and negotiations led to cross's release and the kidnappers'exile to cuba .
2025-04-29 09:54:50.945 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(4, 4), (16, 16), (1, 1), (25, 25), (5, 7), (13, 13), (24, 24)} | Text: more than a hundred cossacks were killed , but their gunfire forced a tatar retreat and allowed the capture of two tatar cannons .
2025-04-29 09:54:50.952 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(2, 3), (6, 6)} | Text: both enginemen and five passengers were killed .
2025-04-29 09:54:50.958 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(3, 4), (44, 45), (61, 61), (38, 38), (29, 29), (48, 48), (2, 2), (53, 53), (30, 30), (16, 16), (56, 58), (26, 26), (35, 35), (40, 40), (31, 31), (17, 20), (32, 32), (50, 50), (46, 46), (1, 1), (10, 10), (47, 47), (24, 24)} | Text: crown prince dipendra was accused of the massacre according to the statements of the surviving eyewitnesses and reports of incident inquiry committee consisting of supreme court chief justice and the speaker of the house of representatives , but the nepalese authorities never officially revealed anyone's identity as the perpetrator of the massacre .
2025-04-29 09:54:50.961 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(23, 23), (14, 14), (12, 12), (21, 21), (18, 18), (3, 6)} | Text: they told passers-by that they had killed a soldier to avenge the killing of muslims by the british armed forces .
2025-04-29 09:54:50.971 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(43, 43), (61, 61), (38, 38), (48, 48), (7, 7), (62, 62), (35, 35), (44, 44), (3, 3), (21, 21), (49, 49), (40, 40), (36, 36), (45, 45), (13, 13), (53, 55), (18, 18), (60, 60), (51, 51), (37, 37), (56, 56)} | Text: the 1740 batavia massacre ( , literally ` ` murder of the chinese'' ; , meaning ` ` chinatown tumult'' ) was a pogrom in which dutch east indies soldiers and native collaborators killed ethnic chinese residents of the port city of batavia ( present-day jakarta ) in the dutch east indies .
2025-04-29 09:54:50.973 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(5, 5), (14, 14), (16, 16), (23, 23), (29, 29), (13, 13), (8, 9), (2, 2), (6, 6), (11, 11), (20, 21)} | Text: the garrison's warriors allegedly used passwords to help them determine friend from foe , while their foes killed many of their own in the confusion .
2025-04-29 09:54:50.977 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(9, 9), (52, 52), (36, 36), (25, 25), (20, 20), (26, 26), (41, 45), (22, 22), (32, 32), (3, 3), (11, 12), (10, 10), (6, 6), (50, 50), (13, 15), (27, 28)} | Text: on 30 september 2010 , dubai's police chief dahi khalfan said he received death threats from israel's spy agency mossad linked to his role in uncovering details of the assassination of al-mabhouh , but whether such calls existed remains unconfirmed .
2025-04-29 09:54:50.988 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(4, 4), (30, 30), (17, 17), (5, 5), (14, 14), (39, 40), (45, 45), (25, 25), (44, 44), (13, 13), (10, 10), (21, 21), (41, 41), (34, 34), (51, 51), (31, 31)} | Text: in all , minor injuries were reported , three people died in san bernardino when their car swept into a channel , and an engineer was killed returning to china lake when her car was swept into a wash . damage in the region totaled $ 19 million ( 1983 usd ) .
2025-04-29 09:54:50.990 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(3, 3), (9, 9)} | Text: all 60 people aboard were killed in the crash .
2025-04-29 09:54:50.992 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(4, 4), (23, 23), (5, 5), (9, 9), (17, 19), (20, 20), (10, 10), (15, 15), (24, 24)} | Text: the massacre in rock springs was one among several instances of violence culminating from years of anti-chinese sentiment in the united states .
2025-04-29 09:54:50.994 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(8, 8), (3, 3), (18, 18), (6, 6), (15, 15)} | Text: all 258 passengers and 13 crew on board were killed , along with two people on the ground .
2025-04-29 09:54:50.996 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(8, 8), (5, 5), (14, 14), (18, 20), (9, 9), (25, 25), (10, 10), (21, 21), (22, 22), (15, 15)} | Text: the collision killed 21 people : 17 canadian soldiers en route to the korean war and the two-man locomotive crew of each train .
2025-04-29 09:54:51.002 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(8, 8), (27, 27), (7, 7), (1, 1), (32, 32), (3, 3), (21, 21), (6, 6), (34, 34), (22, 22), (11, 11)} | Text: officially , according to the french general staff , a dozen ` ` terrorists'' were killed and a french soldier is injured as a result of an ` ` act of opportunity .''
2025-04-29 09:54:51.006 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(7, 7), (43, 43), (38, 38), (35, 35), (32, 32), (21, 21), (2, 2), (37, 37), (31, 31)} | Text: a total of 1 , 315 italians were killed in the battle , 5 , 155 were executed by 26 september , and 3 , 000 were drowned when the german ships taking the survivors to concentration camps were sunk by the allies .
2025-04-29 09:54:51.010 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(27, 27), (45, 45), (38, 38), (20, 21), (9, 9), (24, 24), (35, 35), (10, 10), (19, 19), (3, 3), (12, 12), (28, 28), (37, 37), (14, 18), (31, 31), (33, 33)} | Text: on the evening of , 2014 , in isla vista , california , 22-year-old elliot rodger killed six people and injured fourteen others near the campus of university of california , santa barbara , before killing himself inside his vehicle .
2025-04-29 09:54:51.012 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(6, 6), (8, 8), (15, 15)} | Text: the attack killed six and left 125 others injured ; seven of whom suffered serious injuries .
2025-04-29 09:54:51.019 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(4, 4), (32, 33), (15, 16), (21, 21), (37, 37), (17, 18), (23, 24)} | Text: he said that dubai would ask for an arrest warrant to be issued for meir dagan , the head of mossad , if it is confirmed that the mossad is involved and responsible for the assassination .
2025-04-29 09:54:51.023 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(8, 8), (17, 17), (13, 13), (22, 22), (2, 2), (34, 34), (11, 11), (25, 25), (35, 35), (10, 10), (4, 5), (19, 19), (40, 40), (31, 31), (15, 15)} | Text: , governments and parliaments of 31 countries , including brazil , canada , france , germany , italy , and russia , as well as 49 of the 50 states of the united states , have recognized the events as a genocide .
2025-04-29 09:54:51.024 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(13, 14), (3, 4), (1, 1), (5, 7), (10, 10), (15, 16), (12, 12), (2, 2), (11, 11)} | Text: prime minister sandor wekerle resigned and former prime minister istvan tisza was murdered .
2025-04-29 09:54:51.027 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(4, 4), (30, 30), (7, 7), (25, 25), (20, 20), (14, 16), (28, 28), (32, 32), (8, 9), (21, 21), (2, 2), (33, 33)} | Text: in august , insurgents executed a tribal sheik who was encouraging his kinsmen to join the iraqi police and prevented his body from being buried in accordance with islamic laws .
2025-04-29 09:54:51.036 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(10, 11), (46, 46), (44, 45), (6, 8), (19, 20), (38, 38), (26, 26), (35, 35), (2, 3), (21, 21), (48, 48), (14, 15)} | Text: the haymarket affair ( also known as the haymarket massacre , haymarket riot , or haymarket square riot ) was the aftermath of a bombing that took place at a labor demonstration on may 4 , 1886 , at haymarket square in chicago .
2025-04-29 09:54:51.037 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(4, 4), (1, 3), (9, 9)} | Text: twenty-seven people were killed and 227 people were wounded .
2025-04-29 09:54:51.039 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(4, 4), (7, 7), (18, 20), (15, 17), (3, 3), (12, 12)} | Text: after a dramatic initial escape , booth was killed at the climax of a 12-day manhunt .
2025-04-29 09:54:51.043 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(8, 8), (27, 27), (51, 53), (43, 43), (12, 13), (29, 29), (45, 45), (31, 32), (54, 54), (6, 6), (18, 18), (50, 50), (34, 34), (23, 23), (38, 42), (7, 7), (9, 9), (46, 46), (26, 26), (28, 28), (3, 3), (20, 22)} | Text: on 16 december 1929 , new south wales police drew their revolvers and shot into a crowd of locked-out miners in the new south wales town of rothbury in australia , killing a 29-year-old miner , norman brown , and injuring approximately forty-five miners .
2025-04-29 09:54:51.052 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(5, 5), (32, 34), (14, 14), (55, 56), (43, 43), (52, 52), (54, 54), (58, 58), (44, 44), (13, 13), (19, 19), (28, 28), (53, 53), (48, 51), (39, 42), (12, 12), (25, 27), (11, 11)} | Text: three of the four seals were killed , and a quick reaction force helicopter sent in for their aid was shot down with a rocket-propelled grenade fired from an rpg-7 , killing all eight u . s . navy seals and all eight u . s . army special operations aviators on board .
2025-04-29 09:54:51.054 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(16, 16), (20, 20), (2, 3), (19, 19), (24, 25), (21, 21), (6, 6), (14, 15), (22, 22)} | Text: the uvf claimed the attack was retaliation for the killing of three uvf members by the irish national liberation army ( inla ) .
2025-04-29 09:54:51.055 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(2, 2)} | Text: the infant was decapitated .
2025-04-29 09:54:51.056 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(2, 4), (9, 9), (11, 13), (10, 10), (14, 15)} | Text: the chetniks attacked , led by lieutenant colonel veselin misita , who was killed during the assault .
2025-04-29 09:54:51.067 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(43, 43), (38, 38), (66, 66), (75, 75), (34, 34), (30, 30), (54, 55), (62, 62), (71, 71), (25, 25), (26, 26), (35, 35), (21, 21), (67, 67), (60, 61), (31, 31), (27, 27), (63, 63), (13, 13), (32, 32), (59, 59), (4, 4), (5, 5), (40, 42), (2, 3), (45, 50), (56, 56), (24, 24)} | Text: the lod airport massacre was a terrorist attack that occurred on may 30 , 1972 , in which three members of the japanese red army recruited by the palestinian group called the popular front for the liberation of palestine-external operations ( pflp-eo ) , attacked lod airport ( now ben gurion international airport ) near tel aviv , killing 26 people and injuring 80 others .
2025-04-29 09:54:51.072 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(4, 4), (8, 8), (17, 17), (5, 5), (27, 27), (9, 9), (25, 25), (13, 13), (28, 28), (23, 24)} | Text: in what the muslim brotherhood and its supporters deemed a ` ` massacre ,'' dozens were killed during clashes between morsi supporters and egyptian soldiers .
2025-04-29 09:54:51.073 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(9, 10), (5, 5), (16, 16), (19, 19), (2, 2), (13, 15)} | Text: the russian casualties were low , about 25 cavalrymen and nine cossack troops killed in action .
2025-04-29 09:54:51.077 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(23, 23), (11, 13), (24, 24), (38, 38), (35, 35), (37, 37), (32, 32), (5, 6), (20, 22), (34, 34), (14, 15), (31, 31), (33, 33)} | Text: along with the 1987 hungerford massacre , the 1989 monkseaton shootings , and the 1996 dunblane school massacre , it is one of the worst criminal acts involving firearms in british history .
2025-04-29 09:54:51.078 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(1, 1), (5, 5), (15, 15), (2, 2)} | Text: moderate precipitation spread across florida , while thunderstorms from the storm caused light damage , killing one .
2025-04-29 09:54:51.088 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(38, 42), (16, 16), (43, 43), (1, 1), (20, 20), (35, 35), (10, 10), (12, 12), (26, 29), (2, 2), (6, 6), (11, 11), (24, 24)} | Text: soon afterwards they attacked a van , killing two israeli arab women while injuring a third and entered an apartment building in the town of ma'alot , where they killed a couple and their four-year-old son .
2025-04-29 09:54:51.090 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(16, 16), (7, 7), (13, 13), (19, 19), (6, 6), (8, 11)} | Text: the kidnapping and murder of mohammed abu khdeir occurred early on the morning of 2 july 2014 .
2025-04-29 09:54:51.093 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(8, 8), (17, 17), (27, 27), (20, 20), (38, 38), (30, 30), (23, 23), (7, 7), (16, 16), (1, 1), (34, 35), (26, 26), (19, 19), (12, 15), (37, 37)} | Text: between 347 and 504 unarmed people were killed by u . s . army soldiers from company c , 1st battalion , 20th infantry regiment , 11th brigade , 23rd ( americal ) infantry division .
2025-04-29 09:54:51.094 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(4, 4), (17, 17), (23, 23), (16, 16), (21, 21)} | Text: the combination of prolonged arson , looting , and murder made it one of the worst race riots in the history of illinois .
2025-04-29 09:54:51.108 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(10, 11), (15, 15), (14, 14)} | Text: with more than 100 killed , it was the deadliest attack on afghan soil since 2001 .
2025-04-29 09:54:51.111 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(23, 23), (14, 14), (43, 43), (20, 20), (13, 13), (35, 35), (4, 5), (18, 18), (15, 15), (29, 31), (41, 41), (22, 22), (42, 42)} | Text: the murder of comyn in 1306 had set off a bloody civil war for the throne of scotland which king robert had all but won at bannockburn and was now attempting to finish by capturing their last remaining stronghold .
2025-04-29 09:54:51.118 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(13, 14), (16, 16), (9, 9), (10, 10), (12, 12), (3, 3), (18, 18), (21, 21)} | Text: all four people were killed , with a fifth person , apparently unconnected to eta , injured in the shooting .
2025-04-29 09:54:51.121 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(4, 4), (14, 14), (1, 1), (10, 10), (18, 18)} | Text: overall , the hurricane caused $ 100 million in damage and killed at least 4 , 112 people .
2025-04-29 09:54:51.122 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(4, 4), (5, 5), (7, 7), (10, 10), (3, 3), (2, 2)} | Text: the concerned citizens tribunal report , estimated that as many as 1 , 926 may have been killed .
2025-04-29 09:54:51.124 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(4, 4), (5, 5), (27, 27), (8, 10), (25, 25), (19, 19), (18, 18), (2, 2), (6, 6), (24, 24)} | Text: the number of serb civilian deaths is disputed — croatia claims that 214 were killed , while serbian sources cite 1 , 192 civilians killed or missing .
2025-04-29 09:54:51.127 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(8, 8), (16, 16), (7, 7), (24, 24), (20, 20), (12, 12), (29, 30)} | Text: the bombardment killed 1 , 297 french servicemen , sank a battleship and damaged five ships , for a british loss of five aircraft shot down and two crewmen killed .
2025-04-29 09:54:51.131 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(4, 4), (8, 8), (13, 14), (1, 2), (30, 30), (16, 16), (9, 9), (28, 28), (3, 3), (22, 22), (11, 11)} | Text: agni air flight 101 was a regional flight between kathmandu and lukla , nepal , that crashed on 24 august 2010 , killing all 14 people on board .
2025-04-29 09:54:51.135 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(23, 23), (9, 9), (13, 13), (16, 18), (6, 6), (22, 22)} | Text: the crash , which killed everyone aboard the plane , inspired the song ` ` deportee'' by woody guthrie .
2025-04-29 09:54:51.138 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(8, 8), (24, 27), (12, 13), (34, 34), (14, 14), (7, 7), (16, 16), (9, 9), (18, 19), (10, 10), (28, 28), (21, 21), (37, 37), (15, 15)} | Text: they began with the murders of benito constable william wainwright and rcmp constable john shaw near pelly , saskatchewan by three doukhobor men who had been in the custody of the officers .
2025-04-29 09:54:51.140 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(4, 4), (16, 16), (1, 1), (19, 19), (3, 3), (12, 12), (18, 18), (9, 11)} | Text: hundreds of japanese troops were killed in the 30-minute coordinated attack ; the americans suffered minimal casualties .
2025-04-29 09:54:51.141 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(4, 4), (16, 16), (7, 7), (9, 9), (12, 12), (21, 21), (18, 18), (2, 2), (22, 22)} | Text: the remnants of connie killed three people in ontario , and also destroyed a few houses and boats in the canadian province .
2025-04-29 09:54:51.144 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(8, 8), (14, 14), (5, 5), (16, 16), (2, 2), (6, 6), (11, 11)} | Text: the rebels engaged the danish soldiers by archery , causing many casualties and forcing the enemy to retreat .
2025-04-29 09:54:51.146 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(14, 14), (16, 16), (9, 9), (25, 25), (13, 13), (19, 19), (4, 5), (12, 12), (18, 18), (2, 2)} | Text: the passage of ginny resulted in a snow storm across eastern new england , particularly in northern maine , where it killed two people .
2025-04-29 09:54:51.150 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(4, 4), (17, 17), (14, 14), (20, 20), (12, 12), (21, 21), (6, 6)} | Text: of the 51 people on board , 27 were killed , including the captain and a member of the cabin crew .
